board_code,board_name,board_type,category,subcategory,main_element,secondary_element,wood_score,fire_score,earth_score,metal_score,water_score,confidence,reason,paid_required,source,updated_at,need_review
BK1528,其他汽车零部件,industry,三级行业,其他汽车零部件,metal,fire,0,45,0,55,0,100,核心是系统成型、运动控制和规则配合，副属性是出行能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1570,其他石化,industry,三级行业,其他石化,earth,water,0,0,55,0,45,100,板块范围较综合，核心按承载调和处理，副属性按适应流动处理。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1440,其他塑料制品,industry,三级行业,其他塑料制品,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1356,其他饰品,industry,三级行业,其他饰品,fire,wood,40,60,0,0,0,100,核心是外在形象表达和显化，副属性是消费升级生长。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1596,其他生物制品,industry,三级行业,其他生物制品,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1295,其他数字媒体,industry,三级行业,其他数字媒体,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1590,其他通信设备,industry,三级行业,其他通信设备,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1398,其他通用设备,industry,三级行业,其他通用设备,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1624,其他小金属,industry,三级行业,其他小金属,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1441,其他橡胶制品,industry,三级行业,其他橡胶制品,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1599,其他医疗服务,industry,三级行业,其他医疗服务,earth,water,0,0,60,0,40,100,核心是服务承接、调和和稳定供给，副属性是需求流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1522,其他运输设备,industry,三级行业,其他运输设备,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1510,其他养殖,industry,三级行业,其他养殖,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1410,其他自动化设备,industry,三级行业,其他自动化设备,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1567,其他专业服务,industry,三级行业,其他专业服务,earth,water,0,0,60,0,40,100,核心是服务承接、调和和稳定供给，副属性是需求流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1477,其他专业工程,industry,三级行业,其他专业工程,earth,metal,0,0,65,35,0,100,核心是基础设施承载和建设转化，副属性是结构成型与规则管控。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1405,其他专用设备,industry,三级行业,其他专用设备,metal,fire,0,40,0,60,0,100,核心是规则化控制、成型和执行边界，副属性是驱动能量释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1516,其他种植业,industry,三级行业,其他种植业,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1614,铅锌,industry,三级行业,铅锌,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1562,人工景区,industry,三级行业,人工景区,fire,earth,0,60,40,0,0,100,核心是体验释放和消费显化，副属性是服务承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1511,肉鸡养殖,industry,三级行业,肉鸡养殖,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1305,燃料电池,industry,三级行业,燃料电池,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1379,热力服务,industry,三级行业,热力服务,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1568,人力资源服务,industry,三级行业,人力资源服务,earth,water,0,0,60,0,40,100,核心是服务承接、调和和稳定供给，副属性是需求流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1585,乳品,industry,三级行业,乳品,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1381,燃气Ⅲ,industry,三级行业,燃气Ⅲ,fire,water,0,60,0,0,40,100,核心是能源释放与服务转化，副属性是资源储藏和流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1586,软饮料,industry,三级行业,软饮料,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1580,肉制品,industry,三级行业,肉制品,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1311,输变电设备,industry,三级行业,输变电设备,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1509,水产饲料,industry,三级行业,水产饲料,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1514,水产养殖,industry,三级行业,水产养殖,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1495,生活用纸,industry,三级行业,生活用纸,earth,fire,0,45,55,0,0,100,核心是内容和商品承载，副属性是表达显化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1533,塑料包装,industry,三级行业,塑料包装,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1380,水力发电,industry,三级行业,水力发电,fire,water,0,60,0,0,40,100,核心是能源释放、驱动和显化，副属性是储藏、调度或流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1463,水泥制品,industry,三级行业,水泥制品,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1464,水泥制造,industry,三级行业,水泥制造,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1429,食品及饲料添加剂,industry,三级行业,食品及饲料添加剂,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1296,视频媒体,industry,三级行业,视频媒体,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1584,熟食,industry,三级行业,熟食,wood,earth,60,0,40,0,0,100,核心是生命供给、修复或健康培育，副属性是稳定消费承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1390,水务及水治理,industry,三级行业,水务及水治理,earth,water,0,0,65,0,35,100,核心是承接修复和系统调和，副属性是回收、流动和净化。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1345,商业地产,industry,三级行业,商业地产,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1517,食用菌,industry,三级行业,食用菌,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1554,商业物业经营,industry,三级行业,商业物业经营,earth,metal,0,0,65,35,0,100,核心是空间承载、稳定和建设转化，副属性是结构成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1530,商用载货车,industry,三级行业,商用载货车,water,fire,0,40,0,0,60,100,核心是运输流动和场景适应，副属性是出行动能释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1531,商用载客车,industry,三级行业,商用载客车,water,fire,0,40,0,0,60,100,核心是运输流动和场景适应，副属性是出行动能释放。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1331,数字芯片设计,industry,三级行业,数字芯片设计,fire,metal,0,65,0,35,0,100,核心是信息处理、显示和能量显化，副属性是精密规则成型。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1512,生猪养殖,industry,三级行业,生猪养殖,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1615,铜,industry,三级行业,铜,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1421,钛白粉,industry,三级行业,钛白粉,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1370,特钢Ⅲ,industry,三级行业,特钢Ⅲ,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1442,炭黑,industry,三级行业,炭黑,fire,earth,0,60,40,0,0,100,核心是加工转化和工艺释放，副属性是生产承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1371,铁矿石,industry,三级行业,铁矿石,metal,earth,0,0,30,70,0,100,核心是资源控制、定价边界和成型规则，副属性是资源承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1469,涂料,industry,三级行业,涂料,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1430,涂料油墨,industry,三级行业,涂料油墨,fire,earth,0,60,40,0,0,100,核心是转化、反应和释放，副属性是承接加工和稳定供给。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1485,铁路运输,industry,三级行业,铁路运输,water,earth,0,0,35,0,65,100,核心是人流、物流和要素流动，副属性是基础设施承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1297,图片媒体,industry,三级行业,图片媒体,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1576,调味发酵品Ⅲ,industry,三级行业,调味发酵品Ⅲ,wood,earth,60,0,40,0,0,100,核心是生命供给、生长和消费培育，副属性是滋养承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1603,体外诊断,industry,三级行业,体外诊断,wood,water,65,0,0,0,35,100,核心是生命修复、培育和健康生长，副属性是孕育、储藏和适应。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1588,通信工程及服务,industry,三级行业,通信工程及服务,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1591,通信网络设备及器件,industry,三级行业,通信网络设备及器件,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1592,通信线缆及配套,industry,三级行业,通信线缆及配套,metal,earth,0,0,35,65,0,100,核心是结构成型和连接边界，副属性是基础设施承载。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1589,通信应用增值服务,industry,三级行业,通信应用增值服务,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1593,通信终端及配件,industry,三级行业,通信终端及配件,fire,water,0,60,0,0,40,100,核心是信号释放、连接和显化，副属性是数据流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
BK1564,体育Ⅲ,industry,三级行业,体育Ⅲ,fire,water,0,70,0,0,30,100,核心是表达、传播和注意力显化，副属性是内容流动。,true,eastmoney_board_catalog_wuxing_annotated_20260701.xlsx,2026-07-01T12:07:52,false
